"regulatoryGene"	"targetGene"	"weight"
"ENSG00000235436"	"ENSG00000177551"	6.39187431136071e-05
"ENSG00000249853"	"ENSG00000164099"	6.37161384434707e-05
"ENSG00000235436"	"ENSG00000258949"	6.30747099874854e-05
"ENSG00000223403"	"ENSG00000164309"	6.29818348602552e-05
"ENSG00000172568"	"ENSG00000225527"	6.28728077455555e-05
"ENSG00000181085"	"ENSG00000237857"	6.28604354613236e-05
"ENSG00000160808"	"ENSG00000139211"	6.18712441026104e-05
"ENSG00000164309"	"ENSG00000139211"	6.17870283968289e-05
"ENSG00000198739"	"ENSG00000253347"	6.12126861830118e-05
"ENSG00000235436"	"ENSG00000164099"	6.10336578882207e-05
"ENSG00000172568"	"ENSG00000128710"	6.10243810827235e-05
"ENSG00000198785"	"ENSG00000198739"	6.05846623847516e-05
"ENSG00000225527"	"ENSG00000269867"	6.03597889743838e-05
"ENSG00000174279"	"ENSG00000168298"	6.01624515972873e-05
"ENSG00000280727"	"ENSG00000148795"	6.00100242830991e-05
"ENSG00000197099"	"ENSG00000128710"	5.90582468838143e-05
"ENSG00000168298"	"ENSG00000235436"	5.90537262490081e-05
"ENSG00000164309"	"ENSG00000182575"	5.8217578439195e-05
"ENSG00000164309"	"ENSG00000151779"	5.80676199145921e-05
"ENSG00000164176"	"ENSG00000238113"	5.67938875613206e-05
"ENSG00000225527"	"ENSG00000172568"	5.66723177143557e-05
"ENSG00000258949"	"ENSG00000253347"	5.57207425464404e-05
"ENSG00000254656"	"ENSG00000280727"	5.56692634009707e-05
"ENSG00000128710"	"ENSG00000139292"	5.55004897021897e-05
"ENSG00000109846"	"ENSG00000164309"	5.51839823758639e-05
"ENSG00000128710"	"ENSG00000172568"	5.4799000486094e-05
"ENSG00000105357"	"ENSG00000274370"	5.45720852467309e-05
"ENSG00000274383"	"ENSG00000164099"	5.41749615062389e-05
"ENSG00000148795"	"ENSG00000280727"	5.39393049122311e-05
"ENSG00000128710"	"ENSG00000274370"	5.37338728560556e-05
"ENSG00000128710"	"ENSG00000197099"	5.31785919930014e-05
"ENSG00000109846"	"ENSG00000148795"	5.28617588328479e-05
"ENSG00000137868"	"ENSG00000258949"	5.252853418229e-05
"ENSG00000198739"	"ENSG00000106536"	5.24098091753477e-05
"ENSG00000181085"	"ENSG00000168298"	5.16998152065875e-05
"ENSG00000172568"	"ENSG00000235436"	5.15419222672593e-05
"ENSG00000280727"	"ENSG00000274370"	4.86053557173128e-05
"ENSG00000223403"	"ENSG00000148795"	4.84226605608607e-05
"ENSG00000269867"	"ENSG00000258949"	4.8256012813132e-05
"ENSG00000105357"	"ENSG00000238113"	4.796915666438e-05
"ENSG00000105357"	"ENSG00000223403"	4.67117369318824e-05
"ENSG00000137868"	"ENSG00000164309"	4.66934517859078e-05
"ENSG00000280727"	"ENSG00000238113"	4.65292240944475e-05
"ENSG00000223403"	"ENSG00000261888"	4.59439304979079e-05
"ENSG00000274370"	"ENSG00000235436"	4.54900073287305e-05
"ENSG00000258949"	"ENSG00000223403"	4.52130496495881e-05
"ENSG00000238113"	"ENSG00000139211"	4.50132316616835e-05
"ENSG00000148795"	"ENSG00000151779"	4.43966214829225e-05
"ENSG00000164176"	"ENSG00000177551"	4.41390988504122e-05
"ENSG00000253347"	"ENSG00000258949"	4.37276155681691e-05
"ENSG00000150991"	"ENSG00000258949"	4.32704561117744e-05
"ENSG00000261888"	"ENSG00000174279"	4.27583306907736e-05
"ENSG00000198785"	"ENSG00000280727"	4.24885172990998e-05
"ENSG00000176716"	"ENSG00000258949"	4.19472372443081e-05
"ENSG00000164176"	"ENSG00000172568"	4.18997827394027e-05
"ENSG00000148795"	"ENSG00000249853"	4.08242502259681e-05
"ENSG00000105357"	"ENSG00000151779"	4.06442993636049e-05
"ENSG00000164099"	"ENSG00000164176"	3.99681250510492e-05
"ENSG00000128710"	"ENSG00000160808"	3.97151498105797e-05
"ENSG00000262543"	"ENSG00000198785"	3.9096244549381e-05
