"regulatoryGene"	"targetGene"	"weight"
"ENSG00000260518"	"EVX2"	0.00265613373033416
"ADI1"	"STRA6"	0.00265565647432335
"HIST1H1E"	"SORD"	0.00265365950677058
"FNDC9"	"ALAS2"	0.00265360560891205
"CHRNA4"	"EVX2"	0.00264962532377609
"SNTG1"	"EVX2"	0.00264962532377609
"FMN2"	"EVX2"	0.00264962532377609
"ZNF843"	"EVX2"	0.00264962532377609
"ENSG00000226328"	"EVX2"	0.00264962532377609
"STRA6"	"HYAL2"	0.00264887013385603
"CMYA5"	"EVA1C"	0.00264759361836393
"NUPR1"	"STRA6"	0.00264136538318314
"CRYAB"	"CACNG7"	0.00264044191494396
"MEG9"	"TMSB15B"	0.00263995679428996
"LINC01410"	"STAG1"	0.00263869300108559
"EDIL3"	"SPATA18"	0.00263855699875926
"ENSG00000259209"	"LINC01410"	0.00263663938004389
"ENSG00000277767"	"ENSG00000253347"	0.0026358402344375
"HS3ST5"	"VTA1"	0.00263399725610579
"STRA6"	"ENSG00000224080"	0.00263372049418277
"ENSG00000240240"	"GRIN3A"	0.00262998207188525
"MAPK15"	"FGF14-IT1"	0.00262922657046079
"DPY19L2P4"	"EPN3"	0.00262899916217048
"NXPH3"	"PPP2CB"	0.00262360592398265
"SFRP2"	"MYH14"	0.00262136933331948
"MSR1"	"CRYAB"	0.00261680780956822
"LGR5"	"ENSG00000217889"	0.00261626426289715
"GRIN3A"	"ENSG00000217889"	0.00261626426289715
"ARHGEF15"	"MAPK15"	0.00261235425527906
"MYL3"	"ING1"	0.0026123226118265
"TMEM147-AS1"	"HOXD10"	0.00261134213878102
"DPY19L2P4"	"ENSG00000235280"	0.002610648000345
"NHLH2"	"LOC101929524"	0.00261003708776593
"UBC"	"HOPX"	0.00260829750023928
"LINC01410"	"FKBP5"	0.00260652450140287
"SMIM28"	"TCP11X1"	0.00260496669782482
"PRICKLE2"	"NXPH3"	0.00260266665228227
"EIF1AY"	"EDIL3"	0.00259871206255984
"MCM10"	"NXPH3"	0.00259821050987495
"ENSG00000256897"	"DPY19L2P4"	0.00259600639805369
"HIST1H1E"	"ENSG00000273951"	0.00259444809581285
"EDIL3"	"ENSG00000235251"	0.00259316560102862
"LRRTM3"	"DTX4"	0.00258957389515852
"SYN2"	"NXPH3"	0.0025888561192432
"GLRA2"	"DPY19L2P4"	0.00258804017730852
"NHLH2"	"RAG1"	0.00258695614772234
"PRSS12"	"IGF2BP2"	0.00258664909032312
"OGN"	"MYH14"	0.00258446281921733
"FNDC9"	"ENSG00000269737"	0.00258202229197644
"LRRTM3"	"ENSG00000232815"	0.00258199599506207
"OPRL1"	"GRIN3A"	0.00258185289446763
"STRA6"	"GADD45B"	0.00258089973517494
"ENSG00000225213"	"LOC101927418"	0.00257845854676856
"FNDC9"	"NPM2"	0.00257767375910205
"POU6F2"	"NDUFS5"	0.00257762332126476
"PNPLA8"	"FNDC9"	0.0025760425341118
"HIST1H3A"	"HIST1H1E"	0.00257558160467384
"OAF"	"MYH14"	0.00257537870554035
"MYH14"	"FAM184B"	0.00257445711796419
"CNN1"	"STRA6"	0.00257385111150566
"GRIN3A"	"LOC101927811"	0.00257367561663218
"SLC24A1"	"ENSG00000274370"	0.00257328426773929
"ENSG00000279461"	"STRA6"	0.00257115026812186
"CYP17A1"	"LINC00242"	0.00257044999012203
"ENSG00000274370"	"ENSG00000235159"	0.00257042422496292
"ENSG00000269793"	"CYP17A1"	0.00257019222359778
"LINC01410"	"ENSG00000258568"	0.00256832834921875
"UBC"	"ENSG00000231769"	0.00256587220933263
"CMYA5"	"TPSB2"	0.0025645235490015
"LGR5"	"CLN8"	0.0025639025324108
"UBC"	"SLC7A5"	0.00256330715209029
"KLHL7"	"FNDC9"	0.00256209250857788
"CYS1"	"MYH14"	0.00256064506253156
"ENSG00000274383"	"ENSG00000232642"	0.00256035536539565
"CMYA5"	"LINC02649"	0.00256026838735295
"SGMS2"	"MYH14"	0.00255981478450573
"DCN"	"MYH14"	0.00255675960208807
"CFH"	"MYH14"	0.00255437229524005
"COPZ2"	"MYH14"	0.00255437229524005
"CYBRD1"	"MYH14"	0.00255437229524005
"SH2D4A"	"MYH14"	0.00255437229524005
"KANK1"	"MYH14"	0.00255437229524005
"BICC1"	"MYH14"	0.00255437229524005
"HMCN1"	"MYH14"	0.00255437229524005
"HAS2"	"MYH14"	0.00255437229524005
"NINJ2"	"MYH14"	0.00255437229524005
"EGR3"	"MYH14"	0.00255437229524005
"GAS1"	"MYH14"	0.00255437229524005
"ENSG00000278934"	"MYH14"	0.00255437229524005
"AQP1"	"CMYA5"	0.0025541735338802
"LINC01410"	"ZNF852"	0.00255245586399369
"STRA6"	"GABARAP"	0.00255203711366989
"PRSS12"	"PPIB"	0.00255124352338072
"ENSG00000176716"	"DEAF1"	0.00254978251109642
"HOXD10"	"BCAS4"	0.00254977042918145
"NBAS"	"PTENP1-AS"	0.00254964485936464
"HEXB"	"CRYAB"	0.0025493925510211
"HOXD10"	"ENSG00000207342"	0.00254895902463409
"ENSG00000250320"	"EDIL3"	0.00254753557221275
"NXPH3"	"ENSG00000233971"	0.00254007076459708
"SMIM28"	"LOC105375614"	0.00253991372708837
"ENSG00000268678"	"HIST1H1E"	0.00253857207481473
"LGR5"	"ENSG00000229604"	0.00253811208540734
"GLG1"	"LGR5"	0.00253783324003149
"ALOXE3"	"SMIM28"	0.00253764180177544
"FNDC9"	"ENSG00000271797"	0.00253716484146588
"MAPK8IP1"	"HS3ST5"	0.00253557052073842
"STRA6"	"ENSG00000244953"	0.00253446106133039
"ENSG00000197582"	"DPY19L2P4"	0.00253426235832685
"LRRTM3"	"ZNF347"	0.00253332208989741
"LRRTM3"	"LINC01117"	0.00253273890896843
"CRYAB"	"SERTAD1"	0.00253210644274013
"XKR4"	"NXPH3"	0.00252209706162721
"FNDC9"	"UBE2B"	0.0025213858765485
"UQCRFS1"	"ENSG00000261888"	0.00251953000547579
"LINC01145"	"FNDC9"	0.00251861977590325
"SIK1B"	"TNFAIP3"	0.00251795032524327
"KCNV2"	"MEG9"	0.00251544769775182
"SYNJ2BP-COX16"	"UBC"	0.00251478130753227
"CRYAB"	"TNFAIP6"	0.00251448008042869
"ENSG00000177173"	"SMIM28"	0.0025143236580202
"NXPH3"	"SYNPO2L"	0.0025139400373474
"DPY19L2P4"	"GPR45"	0.00251287482803429
"BCAS2"	"CYP17A1"	0.0025127103029381
